11	ROUND	5815150695	GIA	1215545156 L	10.04	K	SI1	13.44-13.53*8.66	64.20	56.00	STK to THK	NON	VG	EX	EX	NON	VG	21700	24.87 		EX	CRL2	PP1	B_PP	N	N	N	N	N	N	N	N	N	N	Twinning Wisp, Crystal, Needle	38.00	17.00	40.40	42.50	50.00	75.00	4.50	Faceted
12	ROUND	5815150875	GIA	5213453430 L	9.14	U	VS1	12.96-13.07*8.41	64.60	56.00	STK to THK	NON	VG	EX	EX	NON	VG	11900	7.58 	EXCLUSIVE COLOR;	EX	SPR1	FR1	N	N	N	N	N	N	N	N	N	N	N	Cloud, Feather, Needle	38.00	17.00	40.40	42.50	50.00	75.00	5.00	Faceted
13	ROUND	7813760287	GIA	7206905856 L	8.19	K	VVS1	12.79-12.87*7.94	61.90	58.00	MED to STK	NON	EX	EX	EX	FNT	EX	20500	3.91 	GIA IF CLARITY;	EX	N	N	N	N	N	N	N	N	N	N	N	N	N		36.00	15.00	40.60	43.00	50.00	75.00	4.00	Faceted
14	ROUND	8815210468	GIA	6212479240 L	8.52	N	VS1	12.93-13.01*8.13	62.70	57.00	MED to STK	NON	EX	EX	EX	NON	VG	11900	9.67 		EX	N	FR1	N	B_PP	N	N	N	N	HL	N	N	N	N	Twinning Wisp, Feather	35.50	15.50	40.80	43.00	50.00	75.00	4.00	Faceted
15	ROUND	3815150953	GIA	1219478843 L	8.59	J	VS2	13.25-13.29*7.97	60.00	59.00	MED to STK	NON	EX	EX	EX	NON	EX	23000	3.91 		EX	SPR1	FR1	B 1	B_PP	N	N	HL	N	N	N	N	N	N	Crystal, Feather, Needle	32.00	13.00	41.00	43.50	50.00	75.00	4.00	Faceted
16	ROUND	7815360017	GIA	1219748110 L	7.38	F	VVS1	12.36-12.42*7.74	62.50	57.00	MED to STK	NON	EX	EX	EX	NON	EX	78000	22.66 	BROWN TINGE;	EX	N	N	N	N	N	N	N	N	N	N	N	N	N		36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
17	ROUND	8815170388	GIA	2216479193 L	7.02	F	VVS2	12.16-12.23*7.62	62.50	56.00	MED	NON	EX	EX	EX	NON	EX	69700	9.32 		EX	FR1	PP1	N	B_PP	N	N	N	N	N	N	N	N	N	Pinpoint	36.50	16.00	40.60	43.00	50.00	75.00	3.50	Faceted
18	ROUND	9815460239	GIA	2216748479 L	7.11	J	VS1	12.26-12.30*7.67	62.50	56.00	STK	NON	EX	EX	EX	NON	EX	23800	10.72 		EX	PP1	SPR1	N	N	N	N	N	N	N	N	N	N	N	Cloud, Pinpoint	33.50	14.50	41.40	44.00	50.00	75.00	4.00	Faceted
19	ROUND	8815370008	GIA	6212607563 L	7.26	I	VS2	12.23-12.29*7.70	62.80	57.00	STK	NON	EX	EX	EX	NON	EX	27300	14.53 		EX	CRL1	CRL1	B_PP	B_PP	N	N	N	N	N	N	N	N	N	Crystal, Needle	35.50	15.50	40.80	43.00	50.00	75.00	4.00	Faceted
20	ROUND	9815210459	GIA	2216479556 L	7.51	J	VS2	12.43-12.48*7.81	62.70	56.00	MED	NON	EX	EX	EX	NON	EX	23000	18.41 	MIXED TINGE;UPGRADED COLOR;	EX	SPR1	SPR1	B_PP	B_PP	N	N	N	N	N	N	N	N	N	Crystal, Cloud, Needle	36.50	16.50	40.60	43.00	50.00	75.00	3.50	Faceted
21	ROUND	1815090151	GIA	2214417803 L	7.80	L	VS2	12.60-12.67*7.88	62.40	57.00	MED to STK	NON	EX	EX	EX	NON	VG	12700	3.16 	UPGRADED COLOR;	EX	SPR1	FR1	B_PP	B_PP	N	N	HL	HL	HL	N	N	N	N	Crystal, Cloud, Feather, Needle	35.00	15.00	41.00	43.50	50.00	80.00	4.00	Faceted
22	ROUND	2815290512	GIA	2218607540 L	6.93	E	IF	12.31-12.37*7.42	60.10	58.00	MED	NON	EX	EX	EX	STG	VG	99500	56.94 	MIXED TINGE;UPGRADED COLOR;	EX	N	N	N	N	N	N	N	N	N	N	N	N	N		34.00	14.00	40.60	43.00	50.00	75.00	3.50	Faceted
23	ROUND	9815150949	GIA	2216748233 L	6.61	K	IF	11.96-12.00*7.46	62.30	57.00	MED	NON	EX	EX	EX	NON	EX	22000	35.84 	BROWN;	EX	N	N	N	N	N	N	N	N	N	N	N	N	N		36.00	15.50	41.00	43.50	50.00	75.00	3.50	Faceted
24	ROUND	3815130203	GIA	2217436030 L	6.12	K	VVS2	11.60-11.65*7.28	62.70	56.00	MED to STK	NON	EX	EX	EX	NON	EX	19000	22.71 		EX	N	SPR1	N	B_PP	N	N	N	N	N	N	N	N	N	Cloud, Needle	36.50	16.50	40.60	43.00	50.00	75.00	3.50	Faceted
25	ROUND	7813760197	GIA	6211292630 L	6.04	G	VS1	11.56-11.61*7.27	62.70	56.00	MED to STK	NON	EX	EX	EX	NON	EX	48100	23.89 		EX	PP1	FR1	B_PP	B 1	N	N	N	N	N	N	N	N	N	Crystal, Feather, Needle	36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
26	ROUND	9815150929	GIA	7213468353 L	6.03	J	VS1	11.55-11.62*7.23	62.40	57.00	MED	NON	EX	EX	EX	NON	EX	23800	26.90 		EX	SPR1	FR1	B 1	B 1	N	N	N	N	N	N	N	N	N	Crystal, Feather, Cloud, Needle	36.50	16.00	40.60	42.50	50.00	75.00	3.50	Faceted
27	ROUND	5811220405	GIA	2196049954 L	6.02	I	VS2	11.64-11.73*7.17	61.40	59.00	THN to MED	NON	EX	EX	EX	NON	G	27300	26.11 		EX	SPR1	SPR1	B_PP	B 1	N	N	N	N	N	N	N	N	N	Cloud, Crystal, Feather, Needle	36.00	15.00	40.80	43.00	50.00	80.00	3.50	Faceted
28	ROUND	9813650059	GIA	6205820859 L	6.06	J	VS2	11.69-11.73*7.17	61.20	59.00	MED to STK	NON	EX	EX	EX	NON	EX	23000	24.92 		EX	FR1	FR1	B_PP	N	N	N	HL	N	N	N	N	N	N	Feather, Crystal, Cloud, Needle	33.50	13.50	41.20	43.50	50.00	75.00	4.00	Faceted
29	ROUND	5815150415	GIA	2217417721 L	6.35	K	VS2	11.73-11.80*7.39	62.80	57.00	MED to STK	NON	EX	EX	EX	NON	EX	17000	23.02 		EX	SPR1	FR1	B_PP	N	N	N	N	N	N	N	N	N	N	Cloud, Crystal	36.50	16.00	41.00	43.50	50.00	75.00	3.50	Faceted
30	ROUND	5811630195	GIA	5196395465 L	6.82	K	VS2	12.08-12.15*7.59	62.60	56.00	STK	NON	EX	EX	EX	NON		17000	21.60 		EX	SPR1	FR1	B_PP	N	N	N	N	N	N	N	N	N	N	Cloud, Crystal, Needle	33.00	14.00	41.60	44.50	45.00	80.00	4.00	Faceted
31	ROUND	5813650165	GIA	6205841448 L	6.02	L	VS2	11.55-11.61*7.25	62.60	57.00	MED	NON	EX	EX	EX	NON	EX	12700	18.92 		EX	SPR1	FR1	N	B_PP	N	N	N	N	N	N	N	N	N	Cloud, Crystal, Feather, Needle	36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
32	ROUND	1815470160	GIA	2214715773 L	6.04	L	VS2	11.56-11.61*7.27	62.70	56.00	MED to STK	NON	EX	EX	EX	FNT	EX	12700	22.39 	RED SPOT;	EX	PP1	CRL1	N	B_PP	N	SPP1	N	N	N	N	N	N	N	Crystal, Feather	35.00	15.50	40.80	43.00	50.00	75.00	4.00	Faceted
33	ROUND	2814060282	GIA	7216104477 L	6.02	O	VS2	11.30-11.37*7.31	64.50	56.00	MED to THK	NON	VG	EX	EX	NON	EX	11200	38.31 		EX	PP2	CRL1	N	B_PP	N	N	N	N	SM	SM	N	N	N	Crystal, Feather, Cloud, Indented Natural, Natural	38.00	17.00	40.40	42.50	50.00	75.00	5.00	Faceted
34	ROUND	2815290522	GIA	7216607684 L	6.11	I	SI1	11.57-11.64*7.27	62.70	57.00	MED to STK	NON	EX	EX	EX	MED	EX	21000	33.52 		EX	CRL1	CRL1	B_PP	B 1	N	N	N	HL	N	HL	N	N	N	Crystal, Feather, Needle	36.50	16.00	40.60	43.00	50.00	75.00	3.50	Faceted
35	ROUND	6815150946	GIA	7211467044 L	6.02	J	SI1	11.51-11.58*7.23	62.60	58.00	STK	NON	EX	EX	EX	FNT	VG	18000	26.99 		EX	SPR1	FR1	B 1	B_PP	N	N	N	N	N	N	N	N	N	Feather, Crystal, Cloud, Needle, Knot	35.50	15.00	41.00	43.50	50.00	75.00	4.00	Faceted
36	ROUND	5815470065	GIA	7211707335 L	6.70	J	SI1	11.93-12.00*7.51	62.80	58.00	STK	NON	EX	EX	EX	NON	VG	18000	22.87 		EX	FR1	PP1	B 1	N	N	N	HL	N	N	N	N	N	N	Cloud, Crystal, Feather, Needle	35.00	15.00	41.20	43.50	50.00	75.00	4.00	Faceted
37	ROUND	7815150807	GIA	7216446998 L	6.06	S	SI1	11.58-11.64*7.24	62.40	59.00	STK	NON	EX	EX	EX	NON	VG	9900	29.17 	EYE CLEAN;EXCLUSIVE CLARITY;EXCLUSIVE COLOR;	EX	FR1	FR1	N	N	N	N	N	N	N	N	N	N	N	Feather, Pinpoint	35.00	14.50	41.40	44.00	50.00	80.00	4.00	Faceted
38	ROUND	4815290514	GIA	5216607455 L	6.12	E	SI2	11.68-11.73*7.25	61.90	56.00	MED to STK	NON	EX	EX	EX	MED	VG	23400	24.28 	RED SPOT;LASER DRILL HOLE;	EX	SPR1	FR1	B_PP	B_PP	N	SPP1	HL	N	SM	N	N	N	N	Cloud, Crystal, Etch Channel, Feather, Needle	36.00	16.00	40.60	42.50	45.00	80.00	3.50	Faceted
39	ROUND	1813880100	GIA	5206980770 L	5.63	D	IF	11.27-11.33*7.09	62.70	57.00	STK	NON	EX	EX	EX	VST	VG	145000	57.91 		EX	N	N	N	N	N	N	N	N	N	N	N	N	N		35.50	15.00	41.00	43.50	50.00	80.00	4.00	Faceted
40	ROUND	9815290529	GIA	7212620335 L	5.17	E	IF	11.15-11.18*6.76	60.50	58.00	MED to STK	NON	EX	EX	EX	MED	EX	99500	51.03 		EX	N	N	N	N	N	N	N	N	N	N	N	N	N		33.50	14.00	40.80	43.00	50.00	75.00	3.50	Faceted
41	ROUND	2815150902	GIA	7212453438 L	5.03	G	IF	10.88-10.92*6.82	62.60	57.00	MED to STK	NON	EX	EX	EX	NON	EX	64000	26.46 		EX	N	N	N	N	N	N	N	N	N	N	N	N	N		36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
42	ROUND	1815090130	GIA	1215401329 L	5.09	K	IF	10.95-11.00*6.84	62.30	56.00	STK	NON	EX	EX	EX	NON	EX	22000	25.44 		EX	N	N	N	N	N	N	N	N	N	N	N	N	N		34.00	15.00	41.00	43.50	50.00	75.00	4.00	Faceted
43	ROUND	7815370347	GIA	2214667162 L	5.00	E	VVS1	10.99-11.06*6.76	61.30	59.00	MED to STK	NON	EX	EX	EX	NON	VG	87200	25.08 		EX	N	FR1	N	N	N	N	N	N	N	N	N	N	N	Feather	32.00	13.00	41.80	44.50	50.00	80.00	4.00	Faceted
44	ROUND	7813790377	GIA	7203915777 L	5.01	E	VVS1	10.91-10.96*6.81	62.30	58.00	MED to STK	NON	EX	EX	EX	STG	VG	87200	57.68 	UPGRADED COLOR;UPGRADED CLARITY;	EX	PP1	FR1	N	N	N	N	N	N	N	N	N	N	N	Feather	34.00	14.00	41.60	44.50	50.00	75.00	4.00	Faceted
45	ROUND	1813710081	GIA	7208854986 L	5.50	F	VVS1	11.19-11.23*7.03	62.70	57.00	STK	NON	EX	EX	EX	MED	EX	78000	48.33 		EX	PP1	PP1	N	N	N	N	N	N	N	N	N	N	N	Pinpoint	36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
46	ROUND	4815130234	GIA	7216454783 L	5.01	H	VVS1	10.90-10.95*6.79	62.10	56.00	MED to STK	NON	EX	EX	EX	NON	VG	45600	26.20 		EX	N	FR1	N	N	N	N	N	N	N	N	N	N	N	Feather	36.50	16.00	40.60	43.00	50.00	75.00	3.50	Faceted
47	ROUND	1815470260	GIA	5213748535 L	5.02	I	VVS1	10.78-10.90*6.80	62.70	61.00	STK to THK	NON	VG	EX	VG	STG		34500	49.38 		EX	PP1	FR1	N	N	N	N	N	N	N	N	N	N	N	Pinpoint, Feather	34.00	13.00	41.80	44.50	50.00	80.00	5.00	Faceted
48	ROUND	7815570467	GIA	1219833508 L	5.44	I	VVS1	11.32-11.36*6.93	61.10	59.00	MED to STK	NON	EX	EX	EX	NON	EX	34500	23.63 		EX	PP1	N	N	N	N	N	N	N	N	N	N	N	N	Pinpoint, Feather	32.00	12.50	41.60	44.50	50.00	80.00	4.00	Faceted
49	ROUND	1815570560	GIA	1218833312 L	5.64	I	VVS1	11.44-11.47*7.02	61.30	59.00	MED to STK	NON	EX	EX	EX	NON	VG	34500	22.56 		EX	PP1	FR1	N	N	N	N	N	N	N	N	N	N	N	Pinpoint, Feather	32.00	12.50	41.80	44.50	50.00	80.00	4.00	Faceted
50	ROUND	8815290508	GIA	6211809203 L	5.16	K	VVS1	11.17-11.20*6.74	60.20	58.00	MED to STK	NON	EX	EX	EX	FNT	EX	20500	28.37 		EX	PP1	PP1	N	N	N	N	N	N	N	N	N	N	N	Pinpoint	32.00	13.00	41.00	43.50	50.00	75.00	4.00	Faceted
51	ROUND	8813760618	GIA	2206915809 L	5.01	L	VVS1	10.99-11.04*6.77	61.50	58.00	MED to STK	NON	EX	EX	EX	NON	VG	15000	25.41 		EX	N	FR1	N	N	N	N	N	N	N	N	N	N	N	Feather	32.00	13.00	41.80	44.50	50.00	80.00	4.00	Faceted
52	ROUND	4815410194	GIA	7212685925 L	5.31	L	VVS1	11.08-11.14*6.92	62.30	57.00	MED to STK	NON	EX	EX	EX	NON	EX	15000	24.16 		EX	PP1	FR1	N	N	N	N	N	N	N	N	N	N	N	Pinpoint, Feather	36.50	16.00	40.60	43.00	50.00	75.00	3.50	Faceted
53	ROUND	3813680043	GIA	5203849491 L	5.02	N	VVS1	10.67-10.80*6.75	62.90	60.00	STK to THK	NON	VG	EX	VG	NON	VG	12800	38.56 	GIA IF CLARITY;	EX	N	N	N	N	N	N	N	N	N	N	N	N	N		37.50	15.50	40.40	42.50	50.00	75.00	5.00	Faceted
54	ROUND	1815050040	GIA	3215371873 L	5.05	D	VVS2	10.90-10.96*6.84	62.60	59.00	STK	NON	EX	EX	EX	STG		87500	53.47 		EX	PP1	N	N	N	N	N	N	N	N	N	N	N	N	Pinpoint	34.00	14.00	41.60	44.50	50.00	75.00	4.00	Faceted
55	ROUND	8813760028	GIA	6205874093 L	5.24	F	VVS2	10.98-11.04*6.91	62.70	56.00	STK	NON	EX	EX	EX	NON	EX	69700	24.20 		EX	PP1	PP1	B_PP	N	N	N	N	N	N	N	N	N	N	Needle, Pinpoint	35.50	15.50	40.60	43.00	50.00	75.00	4.00	Faceted
56	ROUND	2815470242	GIA	2216733139 L	5.01	G	VVS2	10.93-11.00*6.70	61.10	59.00	MED to STK	NON	EX	EX	EX	NON	EX	52600	22.40 		EX	PP1	SPR1	N	B_PP	N	N	N	N	N	N	N	N	N	Cloud, Needle, Pinpoint	35.50	14.50	40.60	42.50	50.00	75.00	3.50	Faceted
57	ROUND	1815470190	GIA	6211715854 L	5.02	H	VVS2	10.89-10.91*6.82	62.60	57.00	MED to STK	NON	EX	EX	EX	NON	EX	41900	26.11 		EX	PP1	SPR1	B_PP	N	N	N	N	N	N	N	N	N	N	Cloud, Pinpoint, Needle	35.00	15.00	41.00	43.50	50.00	75.00	4.00	Faceted
58	ROUND	6815090046	GIA	7212380066 L	5.02	H	VVS2	10.88-10.93*6.82	62.50	56.00	MED to STK	NON	EX	EX	EX	NON	EX	41900	24.69 		EX	PP1	FR1	N	N	N	N	N	N	N	N	N	N	N	Feather	35.00	15.50	40.80	43.00	50.00	75.00	4.00	Faceted
59	ROUND	5815470015	GIA	2216667255 L	5.06	H	VVS2	10.97-11.02*6.80	61.80	59.00	STK	NON	EX	EX	EX	NON	EX	41900	26.82 	UPGRADED CLARITY;	EX	SPR1	FR1	B_PP	N	N	N	N	HL	N	N	N	N	N	Needle, Cloud, Feather, Pinpoint	33.00	13.50	41.60	44.00	50.00	75.00	4.00	Faceted
60	ROUND	4815520364	GIA	6215784211 L	5.05	I	VVS2	10.66-10.73*6.90	64.50	56.00	STK to THK	NON	VG	EX	EX	NON	VG	33000	35.47 		EX	PP2	FR1	B_PP	N	N	N	N	N	N	N	N	N	N	Needle	38.00	17.00	40.40	42.50	50.00	75.00	5.00	Faceted
61	ROUND	3815130223	GIA	2217446772 L	5.30	I	VVS2	11.23-11.27*6.87	61.10	59.00	MED to STK	NON	EX	EX	EX	FNT	VG	33000	32.06 		EX	PP1	N	B_PP	N	N	N	N	N	N	N	N	N	N	Needle	32.00	13.00	41.60	44.50	50.00	80.00	4.00	Faceted
62	ROUND	6815170386	GIA	6212479106 L	5.09	J	VVS2	11.06-11.09*6.79	61.30	58.00	MED to STK	NON	EX	EX	EX	FNT	EX	24500	28.71 		EX	PP1	N	N	N	N	N	N	N	N	N	N	N	N	Pinpoint	32.50	13.50	41.40	44.00	50.00	75.00	4.00	Faceted
63	ROUND	7815130237	GIA	6212454923 L	5.21	J	VVS2	10.99-11.04*6.91	62.80	56.00	MED to STK	NON	EX	EX	EX	NON	EX	24500	22.93 		EX	PP1	PP1	N	N	N	N	N	N	N	N	N	N	N	Pinpoint	36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
64	ROUND	8813180148	GIA	2207588434 L	5.02	K	VVS2	10.99-11.03*6.79	61.70	58.00	STK	NON	EX	EX	EX	FNT	VG	19000	31.21 	UPGRADED CLARITY;	EX	SPR1	FR1	N	N	N	N	N	N	N	N	N	N	N	Pinpoint, Cloud, Feather	32.00	13.00	41.80	44.50	50.00	80.00	4.00	Faceted
65	ROUND	1815170391	GIA	1213479116 L	5.50	K	VVS2	11.14-11.22*7.03	62.90	59.00	STK	NON	EX	EX	EX	NON	G	19000	23.66 		EX	SPR1	SPR1	N	N	N	N	N	N	N	N	N	N	N	Cloud, Pinpoint	35.00	14.50	41.40	44.00	50.00	75.00	4.00	Faceted
66	ROUND	1815470221	GIA	5213748508 L	5.82	K	VVS2	11.39-11.47*7.17	62.70	56.00	MED to STK	NON	EX	EX	EX	FNT	EX	19000	28.65 		EX	PP1	PP1	N	B_PP	N	N	N	N	N	N	N	N	N	Pinpoint, Needle	36.50	16.50	40.60	43.00	50.00	75.00	3.50	Faceted
67	ROUND	9815270269	GIA	1213559114 L	5.92	K	VVS2	11.45-11.52*7.20	62.70	56.00	MED to STK	NON	EX	EX	EX	NON	EX	19000	22.29 	EXCLUSIVE CLARITY;	EX	PP1	N	N	N	N	N	N	N	N	N	N	N	N	Pinpoint	35.50	15.50	40.60	43.00	50.00	75.00	4.00	Faceted
68	ROUND	5815470155	GIA	1215707089 L	5.80	L	VVS2	11.42-11.47*7.16	62.50	57.00	MED	NON	EX	EX	EX	NON	EX	14000	18.86 		EX	SPR1	FR1	N	N	N	N	N	N	N	N	N	N	N	Pinpoint	36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
69	ROUND	4815520314	GIA	7212773813 L	5.09	N	VVS2	10.92-10.95*6.87	62.80	55.00	STK	NON	EX	EX	EX	NON	EX	12300	34.28 		EX	SPR1	PP1	N	N	N	N	N	N	N	N	N	N	N	Cloud, Pinpoint	35.00	15.50	40.80	43.00	50.00	75.00	4.00	Faceted
70	ROUND	9815470209	GIA	3215748413 L	5.12	Q	VVS2	10.97-11.02*6.86	62.40	56.00	MED	NON	EX	EX	EX	STG	EX	12300	50.37 	UPGRADED CLARITY;MIXED TINGE;	EX	FR1	FR1	N	N	N	N	N	N	N	N	N	N	N	Cloud, Needle, Feather, Pinpoint, Indented Natural	36.50	16.00	40.60	43.00	50.00	80.00	3.50	Faceted
71	ROUND	9815330039	GIA	2216559129 L	5.89	Q	VVS2	11.44-11.51*7.21	62.80	56.00	MED to STK	NON	EX	EX	EX	NON	EX	12300	34.88 		EX	PP1	FR1	B_PP	N	N	N	N	N	N	N	N	N	N	Needle	36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
72	ROUND	9815370009	GIA	2214607714 L	5.22	D	VS1	11.03-11.10*6.92	62.50	58.00	MED to STK	NON	EX	EX	EX	MED		76500	42.23 		EX	CRL1	FR1	N	B_PP	N	N	N	HL	N	HL	N	N	N	Crystal, Feather, Pinpoint	33.50	14.00	41.80	44.50	50.00	80.00	4.00	Faceted
73	ROUND	5813440035	GIA	2204668252 L	5.00	E	VS1	10.71-10.87*6.84	63.40	56.00	STK	NON	EX	EX	VG	STG	VG	69700	57.88 		EX	PP1	CRL1	N	B_PP	N	N	N	N	N	SM	N	N	N	Crystal, Feather, Natural	35.50	16.00	40.80	43.50	50.00	80.00	4.00	Faceted
74	ROUND	5812810275	GIA	2207711037 L	5.01	E	VS1	10.84-10.92*6.83	62.80	56.00	MED	NON	EX	EX	EX	NON	VG	69700	23.18 		EX	PP2	FR1	B_PP	B_PP	N	N	N	N	N	N	N	N	N	Needle, Feather	36.50	16.50	40.80	43.00	50.00	80.00	3.50	Faceted
75	ROUND	1815090131	GIA	1213408963 L	5.21	E	VS1	11.06-11.09*6.87	62.00	58.00	MED to STK	NON	EX	EX	EX	NON	VG	69700	22.47 		EX	FR1	FR1	N	N	N	N	N	N	N	N	N	N	N	Feather, Pinpoint	34.00	14.50	41.20	43.50	50.00	80.00	4.00	Faceted
76	ROUND	1813000150	GIA	6205783880 L	5.61	E	VS1	11.29-11.35*7.02	62.00	58.00	STK	NON	EX	EX	EX	NON	VG	69700	21.35 	EXCLUSIVE COLOR;	EX	SPR1	CRL1	N	B_PP	N	N	N	N	N	N	N	N	N	Crystal, Cloud, Feather, Needle	36.00	15.50	40.60	43.00	50.00	80.00	4.00	Faceted
77	ROUND	1813650341	GIA	1215235861 L	5.02	F	VS1	10.85-10.92*6.81	62.60	59.00	STK	NON	EX	EX	EX	NON		62500	23.09 		EX	PP1	FR1	N	N	N	N	N	N	N	N	N	N	N	Feather, Cloud	35.00	14.50	41.40	44.00	50.00	75.00	4.00	Faceted
78	ROUND	5815470225	GIA	7213748487 L	5.02	F	VS1	10.98-11.03*6.72	61.00	59.00	STK	NON	EX	EX	EX	NON	EX	62500	22.37 		EX	SPR1	FR1	N	N	N	N	N	N	N	N	N	N	N	Feather, Pinpoint	32.50	13.00	41.20	44.00	50.00	75.00	4.00	Faceted
79	ROUND	1815170311	GIA	2216454875 L	5.03	F	VS1	10.99-11.04*6.77	61.40	59.00	STK	NON	EX	EX	EX	NON	VG	62500	25.65 	UPGRADED CLARITY;	EX	CRL1	FR1	B_PP	N	N	N	N	N	N	N	N	N	N	Crystal, Feather, Needle, Pinpoint	32.00	13.00	41.80	44.50	50.00	80.00	4.00	Faceted
80	ROUND	8815090138	GIA	7218408949 L	5.03	F	VS1	10.97-10.98*6.84	62.30	56.00	STK	NON	EX	EX	EX	NON	VG	62500	23.09 		EX	SPR1	CRL1	N	N	N	N	N	N	N	N	N	N	N	Crystal, Cloud, Needle	32.00	13.50	41.80	44.50	50.00	80.00	4.00	Faceted
81	ROUND	5815520445	GIA	5216805172 L	5.05	F	VS1	11.01-11.06*6.72	60.90	58.00	STK	NON	EX	EX	EX	NON	EX	62500	24.19 		EX	FR1	SPR1	B_PP	B_PP	N	N	N	N	N	N	N	N	N	Feather, Needle	33.50	14.00	40.80	43.00	50.00	75.00	4.00	Faceted
82	ROUND	1815520460	GIA	6212805112 L	5.09	F	VS1	10.66-10.74*6.90	64.50	57.00	STK to THK	NON	VG	EX	EX	NON	VG	62500	38.12 		EX	PP1	SPR1	B_PP	B_PP	N	N	N	N	N	N	N	N	N	Crystal, Cloud, Feather, Needle	38.00	17.00	40.40	42.50	50.00	75.00	5.00	Faceted
83	ROUND	5814150265	GIA	1213182487 L	5.62	G	VS1	11.27-11.33*7.05	62.40	58.00	STK	NON	EX	EX	EX	NON	EX	48100	21.97 		EX	CRL1	SPR1	N	N	N	N	N	N	N	N	N	N	N	Crystal, Cloud	35.00	15.00	41.00	43.50	50.00	75.00	4.00	Faceted
